,twitter_id,sex,partito
2862,Luciano74883868,M,1
2863,MagnumOlly,M,-1
2864,GraziaGallo7,F,1
2865,BibbitaroEr,U,1
2866,Nick_george24,M,1
2867,Marcella703,F,-1
2868,definafrancesca,F,-1
2869,DarioPocetti,M,1
2870,Lex7521,U,1
2871,MauroVittorio4,M,1
2872,ernestodalzotto,M,1
2873,Corrado66316908,M,1
2874,JodiceMariano,M,-1
2875,AndreaPiletta,M,-1
2876,Aa52Ag,U,1
2877,il_nese,U,1
2878,silvia_m1983,F,1
2879,MaioneCarmine,M,1
2880,AL0890,M,1
2881,Giu_Se8,U,1
2882,MarchisioTeresa,F,1
2883,geki08759881,U,1
2884,Alemondello81,M,1
2885,lazeccabuonista,U,1
2886,Cicciob08372948,U,1
2887,54fernand,M,1
2888,lara62264038,F,1
2889,terronevolante,U,1
2890,Alessan42343607,M,1
2891,lorenzomondaini,M,1
2892,marburgahotmail,F,1
2893,Nikoms90,M,1
2894,corsilente,U,1
2895,Maryjb81Maryjb,F,1
2896,MARCOLIOTTI2,M,1
2897,Diego_Pretini,M,1
2898,MikeBonomo3,M,-1
2899,fpascale17,F,1
2900,comunistidimerd,U,1
2901,politicsjuice,U,1
2902,lupusinweb,U,1
2903,VoxHumana,U,1
2904,tigullio,M,1
2905,fabyzip,M,1
2906,AaronFenato,M,1
2907,Apache64242682,U,1
2908,vmiloro1,U,1
2909,joegio79,M,1
2910,alb3rtocosta,M,-1
2911,vittorio_poli,M,1
2912,TaxationNo,U,1
2913,estranea1,F,-1
2914,DBelli25,M,1
2915,Dante30Gc,F,1
2916,raffaelebbroyal,M,1
2917,PietroMitis,M,1
2918,LIDIASimona2,F,1
2919,NovaDemocratia,U,1
2920,MasulliAntonio,M,-1
2921,StefanoMonter,M,1
2922,g_bonsignore,M,-1
2923,superfra1920,F,1
2924,irene_furlani,F,1
2925,cferraro2018,M,1
2926,NTranqui,M,1
2927,EmanuelLasker3,M,1
2928,AldoDurante5,M,1
2929,GiulioGrimoldi,M,1
2930,ClassistaC,U,1
2931,Gabriel64467219,M,1
2932,FatalError___,U,1
2933,marcaccio_m,M,-1
2934,gianfido,M,1
2935,bobo81805885,M,1
2936,nan815,F,1
2937,CarloDemurtas,M,1
2938,sergiothn,M,1
2939,aleroby10,M,1
2940,is_clapton,U,1
2941,marcomicromax1,M,1
2942,Davide10105828,M,1
2943,Giovann87384208,F,1
2944,CaosOrdine,U,-1
2945,Stefano92475571,M,1
2946,MarinelloRobi,M,1
2947,gabritweet1991,M,1
2948,DonaldDuk10,U,1
2949,Rael_lands,M,1
2950,Ruggier98623365,M,1
2951,Liberalmente2,U,1
2952,EricSalicetti,M,1
2953,DottGd,F,1
2954,a_amerise,M,1
2955,brunj75,M,1
2956,Rino1972Vespa,M,1
2957,aioi_it,F,1
2958,novellomarino,M,1
2959,tizianocogliati,M,1
2960,FabioLiparoti1,M,-1
2961,Dominik_Mk,M,1
2962,gianlucasciac89,M,1
2963,filob2013,M,1
2964,antobruscjno,M,1
2965,Nicoterad2,M,1
2966,edogonella,M,1
2967,stivmerc,M,1
2968,PaoloAnastasia,M,1
2969,FFilomarino,M,-1
2970,acivicaroma,U,1
2971,SarelMalan,M,1
2972,ai11andrea,M,1
2973,fabrizi73943548,U,-1
2974,nicodarcangelo,M,1
2975,pietro30199674,M,1
2976,MVadruccio,F,1
2977,avv_auricchio,M,1
2978,Claudia79609112,F,-1
2979,DavideM89766853,M,1
2980,AlbertoBonett18,M,1
2981,Eleonor41892610,F,1
2982,AttilioCapone,M,1
2983,Frances47264588,M,1
2984,Stefano74914613,M,1
2985,andres251197,M,1
2986,ChigozirimOdink,F,1
2987,Giulian32089381,M,1
2988,Rolando15280226,M,1
2989,lracrr,F,1
2990,valerio_ux,M,1
2991,AliceFani,U,1
2992,munacello72,M,-1
2993,Gugliel27393680,U,1
2994,AlessandroCant6,M,1
2995,greta_arini,F,1
2996,ale_ga5par8,M,1
2997,sollazzo_s,M,1
2998,afrim43333927,M,1
2999,OrruPiras,M,1
3000,cristianplatoni,M,1
3001,Gianfra05824835,U,1
3002,Aldoposs1,U,1
3003,Diego45295206,M,1
3004,ChiaraBiribicc1,F,1
3005,maubellu,M,1
3006,MicheleDiVece,M,1
3007,tina54310923,F,1
3008,cicciudo,M,1
3009,disabilitavarie,M,1
3010,ninodimattia6,M,1
3011,davidemastrant1,M,1
3012,AndreaDF83,M,1
3013,sweet_poison612,M,1
3014,RODICA52143534,F,1
3015,Denver74794802,M,1
3016,emad12508274,M,1
3017,rGianlucaMarino,M,1
3018,valedibatti,U,1
3019,Kekkos8,M,1
3020,DjabiSoriba,M,1
3021,Flavio99693828,M,1
3022,Albatro96330065,U,1
3023,Luca19854,U,1
3024,michela36623926,F,1
3025,benniwondi,U,1
3026,nina75397610,U,1
3027,LauraLussi,U,1
3028,Jessica01208415,F,1
3029,GuzzardoDaniele,M,1
3030,saro6059,U,1
3031,skizzettino,U,1
3032,mariadalessand7,F,1
3033,Sandro16115253,U,1
3034,GiaPalombino,M,-1
3035,Naomi31600390,F,1
3036,DebHosho,M,-1
3037,Claudia94306483,F,1
3038,Guzalay2,F,1
3039,rioga1987,M,1
3040,Fulvio011,M,1
3041,MatteoRiccu,M,1
3042,Sergio86328038,M,1
3043,trainurse,U,1
3044,AbakuaAlessio,M,1
3045,ArturoGandini,U,1
3046,Joy91750126,M,1
3047,mattinthemiddle,M,1
3048,frtc4610,M,1
3049,Roberto69125782,M,1
3050,GrippaVale836,F,-1
3051,SusannaKarsten2,F,1
3052,annamilanini8,U,1
3053,s_gianoboli,M,1
3054,frances57336948,F,1
3055,Dante54226638,M,1
3056,007_alegio,M,1
3057,Erika71440461,F,1
3058,MarcoFilippoCa1,M,1
3059,CarlosM40003461,M,1
3060,pox_marco,U,1
3061,LoPreiatoA,M,-1
3062,AnchoraAndrea,M,1
3063,fmottini89,U,1
3064,Basilemaria4,U,1
3065,Giuseppinamare,U,1
3066,DanieleCarusovy,M,1
3067,SimonaCortona,M,1
3068,gian95150713,U,1
3069,RosarioMarena,M,1
3070,ValentinGaTTo1,F,1
3071,Vindimat,U,1
3072,Vincenzolucci3,U,1
3073,MarcoCurciTwitt,M,1
3074,ValentinoChiac2,M,1
3075,Vincenz65122657,U,1
3076,carioti95Matteo,M,1
3077,cipposebi,U,1
3078,JaguarGenie,U,1
3079,DoneGood4,U,1
3080,vincenz66219475,M,1
3081,Giusepp54258425,M,1
3082,AnnaCerquetti,F,1
3083,Danyds77,M,1
3084,Nicola56660665,U,1
3085,Fabio91954499,M,1
3086,giupati,U,1
3087,RosaLupo9,F,1
3088,cfaiello01,U,1
3089,manuele_rocchi,M,1
3090,Elisabe65789213,F,-1
3091,Gaetano_Salvmni,M,-1
3092,fina_roberto,"U
",1
3093,"FerlugaGiulia
",F,1
3094,FrancoColetta6,M,1
3095,SimoneSalerno90,"M
",1
3096,RaduSidona,U,1
3097,Giada93085560,F,1
3098,AlessandroBul13,M,1
3099,PaoloCo39712193,M,1
3100,RuggieroSar,M,-1
3101,MARCOCANZONERI1,M,1
3102,Cristin42779232,F,1
3103,MariLop18398551,F,1
3104,MassimoCelenta2,M,1
3105,Pietro51531550,M,1
3106,mimmoGiglio961,M,1
3107,srnapoli,M,1
3108,MatteoAlbanese6,M,1
3109,PVandenbrouk,M,1
3110,cupantxxx,M,1
3111,CorsiniVittore,M,1
3112,Ana16124672,F,1
3113,Raffasolaries,M,1
3114,EurekaBest,U,1
3115,IvanGalbier,M,1
3116,Orlando71Salvo,U,1
3117,SchiliroAndrea,M,-1
3118,CecchiRiccardo,M,1
3119,MariannaTravas2,F,1
3120,CamaIsabella,F,1
3121,Antonio02686939,M,1
3122,Alex91539059,M,1
3123,AndreaGiampaol3,M,1
3124,diego161100,M,1
3125,VSenofano,M,1
3126,giup99,M,1
3127,SonaPaola,F,1
3128,CCostamante,M,1
3129,IvanoMercanzin,M,1
3130,toghino_2000,M,1
3131,maurizio_pirone,M,1
3132,Fabio12212,M,1
3133,Francesco201262,M,1
3134,annick81903366,F,1
3135,CorsatoFlavio,M,1
3136, Gianni61,M,1
3137,Vocecontrocorr1,U,1
3138,__Innominato_,U,1
3139,peppeveneziano2,M,1
3140,Mary26126503,F,1
3141,Luca35347043,U,1
3142,triktra,U,1
3143,SordoniStefania,F,1
3144,AndreaXGarofalo,M,1
3145,SunMassimo,U,1
3146,fabrizi84,U,1
3147,Lapo62,U,1
3148,simonarossetti1,F,1
3149,yesmolen,U,1
3150,marlisa28080620,F,1
3151,geesukh56,U,1
3152,LucianoAcrilato,U,1
3153,Angelit92832011,M,1
3154,@dino_giardina,M,-1
3155,@Tetovaccari,M,-1
3156,@PetrazzuoloF,M,-1
3157,@AlessioMose,M,-1
3158,@crialicata,F,-1
3159,@giacomo19671,M,1
3160,@ettoremaria,M,-1
3161,@jazzyontherock,M,-1
3162,@CapalvoPio,M,-1
3163,@tersilvio,M,1
3164,@GAndriella,M,1
3165,@daribor,M,-1
3166,@MatteoVentanni,M,-1
3167,@Stefano99089719,M,-1
3168,@SBalassone,M,-1
3169,@FABRIZIOTOMASS4,M,-1
3170,@Alberto40617108,M,-1
3171,@gabriele_lucia,F,-1
3172,@GisellaChiulli,F,-1
3173,@mapparoma,U,-1
3174,@giordanodifiore,M,-1
3175,@stefaniafiaming,F,-1
3176,@massimogaldo,M,-1
3177,@LemieMacine,M,-1
3178,@TiefackerSonne,F,-1
3179,@johnnypizzulli,M,1
3180,@Davo_Unrest,M,-1
3181,@sara_lenzoni,F,-1
3182,@ToninoAilara,M,-1
3183,@Pardini57R,M,-1
3184,@gnz965,M,-1
3185,@MafraLiga,F,-1
3186,@enalbertonico,M,-1
3187,@ioconsigliere,M,-1
3188,@cristianoorla,U,-1
3189,@Lilli23048734,F,-1
3190,@valle907,M,1
3191,@Lau_Tabe,F,-1
3192,@MCastigliego,M,-1
3193,@DIBENEDETTODANI,F,-1
3194,@ettorepasquali,M,1
3195,@afb65984207c4f7,M,-1
3196,@FunisLorenzo,M,-1
3197,@Ianniz8,M,-1
3198,@INazionalistaI,U,1
3199,@FDissera,F,-1
3200,@FraGiovannetti,F,-1
3201,@NathanZuckerma1,M,-1
3202,@miscar80,U,-1
3203,@filluz,M,-1
3204,@posejato,M,-1
3205,@VigileVittorino,M,-1
3206,@PiccalugaA,M,-1
3207,@fspina5,M,-1
3208,@IPaielli,M,1
3209,@Antonin92413762,M,1
3210,@clementinacolo4,F,-1
3211,@riccard54763920,M,1
3212,@Mei68404797,U,-1
3213,@DannyHCortese,M,-1
3214,@bigsem1968,M,-1
3215,@Sarah35727485,F,-1
3216,@giovampierogma1,M,-1
3217,@gianluca_crotti,M,-1
3218,@deo_favente_oo,M,-1
3219,@bafio8,M,-1
3220,@sillicio,U,-1
3221,@gvitoli,M,-1
3222,@angeloiannie99,M,-1
3223,@CPTBALDO1,U,1
3224,@bufalo12944531,M,1
3225,@GiampieroMorel1,M,1
3226,@VittoriaGua,F,-1
3227,@giorgio_mereu,M,-1
3228,@BerselliThomas,M,1
3229,@Roberto_Rosso,M,-1
3230,@SergioSierra67,M,-1
3231,@Lucrezi81072987,F,1
3232,@Mukkibus,M,-1
3233,@paola76g,F,1
3234,@francesconenci3,M,-1
3235,@mgraziapresicce,F,1
3236,@Greg_Kitee,U,1
3237,@paopozzi,M,-1
3238,@cChiaraLombardi,F,-1
3239,@federico_amico,M,-1
3240,@perdonaeama,U,-1
3241,@DiawaraMsm,U,1
3242,@lcinquemani,M,1
3243,@Look1406,M,-1
3244,@animaleraro1,M,1
3245,@indelicatoeyah1,M,1
3246,@OrruPiras,M,-1
3247,@Vanessa39441631,F,-1
3248,@GiacomoFury,M,-1
3249,@DelucchiSandro,M,-1
3250,@Domenic76523301,M,-1
3251,@federicamassare,F,-1
3252,@malenkijandrej,M,-1
3253,@antholaurafiore,M,1
3254,@Lecca_Matteo,M,-1
3255,@transaminasi2,U,-1
3256,@CimmeroIl,U,-1
3257,@Philip___K,M,-1
3258,@Macchiavelli_,M,-1
3259,@RpgianneoRosa,M,-1
3260,@VanessaSaverino,F,-1
3261,@OrePastorelli,M,-1
3262,@nicodepalma,M,-1
3263,@Silvia41026447,F,-1
3264,@Alessan39751463,M,1
3265,@Antonio_DiPalma,M,-1
3266,@IRompipalle,M,1
3267,@ZanellaVincenzo,M,-1
3268,@VALERIODIEGO_84,M,-1
3269,@Denny64207116,M,-1
3270,@SidikiD65654471,M,1
3271,@laufab1183,F,-1
3272,@Albertoonorati,M,1
3273,@GiusyGlorioso,F,1
3274,@Aquila6811,M,-1
3275,@InfdFamiglia,M,-1
3276,@fabioservi,M,1
3277,@CaponeEnzocap,M,-1
3278,@ilpreve,M,-1
3279,@disabilitavarie,M,1
3280,@PUjbdwbcK7064Ia,M,1
3281,@WorldCi53018839,U,-1
3282,@LucaBosio82,M,-1
3283,@romter1926,M,1
3284,@Mariang27693844,M,1
3285,@carmen43708986,F,-1
3286,@alde68,M,1
3287,@Silvia_bld,F,-1
3288,@frankurioso,M,-1
3289,@pmisicilia,M,-1
3290,@AIaculli,F,-1
3291,@stefanocamattin,M,-1
3292,@galloz89,M,-1
3293,@MarcoMarrone4,M,1
3294,@FraRampini,M,-1
3295,@PietroGuberti,M,-1
3296,@AbeleCaffi,M,-1
3297,@NarazNafaz,M,1
3298,@CarotenutoBruno,M,-1
3299,@Fabrizi79978320,M,1
3300,@verostash,F,-1
3301,@ondaOmar7,M,-1
3302,@Simone_Rota,M,-1
3303,@ventufrancesco3,M,-1
3304,@CGialla,M,1
3305,@annabando_,F,-1
3306,@mali2110,M,-1
3307,@PatrizioVisco,M,-1
3308,@GiadagiordanoBb,F,-1
3309,@EliCincotti,F,1
3310,@niky40786498,F,-1
3311,@EmiliaBasile12,F,-1
3312,@miphellas,F,-1
3313,@darcazzaro,M,-1
3314,@MaxGag51,M,-1
3315,@nathanwest2099,M,1
3316,@AndoCorri,M,-1
3317,@Barbara28220387,F,-1
3318,@N_Boschi,M,1
3319,@aureomuzzi,M,-1
3320,@cinziasartini,F,-1
3321,@ZummoRenata,F,-1
3322,@alanelmoreno,M,-1
3323,@euphimia_,U,-1
3324,@lilmaurilm,M,-1
3325,@Pietro16261256,M,-1
3326,@domengan,M,-1
3327,@gvnskf,M,-1
3328,@GiuseppeRepaci2,M,-1
3329,@giorgiosardena,M,1
3330,@cosma_massimo,M,1
3331,@coldsnowrain,F,-1
3332,@Andrevatel,M,-1
3333,@FrancescoValleg,M,1
3334,@MassimoGIANNOT2,M,1
3335,@agomar49,M,-1
3336,@FedeNardella,F,-1
3337,@FrancescaMPoma,F,-1
3338,@bufalinicarla,F,-1
3339,@Alessandra__ab,F,1
3340,@williambests,M,-1
3341,@Finocchito1,M,-1
3342,@AntonioStelvio6,M,-1
3343,@Stef_Fried,M,-1
3344,@DrogoDiego,M,1
3345,@robertocamarra,M,1
3346,@bisogni_stefano,M,1
3347,@RuggieriAle,M,1
3348,@kant_mn,M,-1
3349,@Max46349073,M,1
3350,@RStrones,U,-1
3351,@ceciliapalmerio,F,-1
3352,@geo1945,M,1
3353,@dreoni_dreoni,F,-1
3354,@andreacarria,M,-1
3355,@florfleur29,F,-1
3356,@RicRamella,M,-1
3357,@SaraTrappotto,F,-1
3358,@phra_32,U,-1
3359,@NegriDonatella,F,-1
3360,@Officine3D,U,-1
3361,@DecomiteFranco,F,-1
3362,@Annyna30,F,-1
3363,@EuclideGmail,M,1
3364,@cecchi_giovanna,F,1
3365,@carrarars,F,-1
3366,@dario_mariotti,M,-1
3367,@BonavitaPier,M,-1
3368,@CTocco12,M,1
3369,@Annamarghe1,F,1
3370,@thedoctorgigi,M,1
3371,@vivinavo,F,-1
3372,@avvangelogreco,M,1
3373,@b19f514877d2488,F,-1
3374,@Giovann73007410,M,1
3375,@PatriziaMencon4,F,-1
3376,@MagriVolley,M,1
3377,@GaldoDL,M,1
3378,@FrantiLorenzo,M,1
3379,@MassimoRosati9,M,1
3380,@Leongra1981,M,-1
3381,@DavGias,M,-1
3382,@sergiodogali,M,-1
3383,@martamucci10,F,-1
3384,@orangehorse_,F,-1
3385,@EliaForcignano,M,-1
3386,@acqua27,F,-1
3387,@sigismondo74,M,1
3388,@chiarettafoti,F,1
3389,@alessandrapet4,F,-1
3390,@Livia_DiGioia,F,-1
3391,@Paolo91296530,M,1
3392,@Frances73033585,M,-1
3393,@AndreaBottaro10,M,-1
3394,@raimondotwit,M,-1
3395,@Luciano56072139,M,-1
3396,@ppzpil,M,-1
3397,@Collinfill,M,1
3398,@pequodesque,M,-1
3399,@mstelladibella,F,-1
3400,@paolovad,M,-1
3401,@OscarMa40112329,M,-1
3402,@ugogufo19,M,-1
3403,@kaporrella,F,-1
3404,@MartinaGritti2,F,-1
3405,@giuliobecchi,M,-1
3406,@Cogfil,M,1
3407,@ilRosso14,M,1
3408,@NiccolGiacchett,M,-1
3409,@nonnagemma1,F,1
3410,@giramondo52,M,-1
3411,@lo_lverde,F,1
3412,@andreamalagoli2,M,1
3413,@AntonellaN3,F,-1
3414,@Saturnianin,M,1
3415,@AielloWilliam,M,-1
3416,@marco_gaviglio,M,-1
3417,@emiliaromano,F,1
3418,@SilviaZot,F,1
3419,@Airolf,F,1
3420,@montesano11,M,-1
3421,@ilcanezagor,M,-1
3422,@pulcini_remo,M,1
3423,@FranRossan,F,-1
3424,@ele_o93,F,1
3425,@ilbolo91,M,1
3426,@CarmelaPeta,F,1
3427,@AndGiovannini,M,1
3428,@giube1,M,1
3429,@Beppe_GLP,M,1
3430,@ELENAGORINI2,F,-1
3431,@CELERIN54050690,F,-1
3432,@MicheleGaming,M,1
3433,@Rinoa871,F,1
3434,@gianmaria_s,M,1
3435,@SimoneTrombotto,M,-1
3436,@CarlaVarese,F,-1
3437,@TangianuL,M,-1
3438,@PecciGerardo,M,-1
3439,@RossellaHoara5,F,1
3440,@CaterinaCathy,F,-1
3441,@emilian99574213,M,-1
3442,@Grazia11711958,F,-1
3443,@GonzaBasta,U,1
3444,@Robbordi89,M,1
3445,@beghellum,M,-1
3446,@FurgiuelePaolo,M,1
3447,@eurallergico,U,1
3448,@RaffaeleMrNice,M,-1
3449,@americanelcuore,F,-1
3450,@maragiovannini1,F,-1
3451,@GiuseCorona,M,-1
3452,@Phrancescoo,M,-1
3453,@crigo62,M,-1
3454,@gibi_como,M,1
3455,@Mariu5693,M,1
3456,@marianski65,M,-1
3457,@RosaMariaGiuff2,F,-1
3458,@ulissepersevera,M,-1
3459,@Claudio28622656,M,1
3460,@fidtypa_,F,1
3461,@BugliLorenzo,M,-1
3462,@PalumbieriElio,M,-1
3463,@LuanaTognazzi,F,-1
3464,@SilviaGaiaMM,F,1
3465,@MrFlanagan2,M,1
3466,@linovivenzi,M,1
3467,@giorgiolga,M,1
3468,@Angelo98691924,M,1
3469,@summerofciuccio,M,-1
3470,@pazzo_cavallo_,F,-1
3471,@GenioDelleT,M,-1
3472,@MicheleSchinco,M,1
3473,@francescaaronex,F,-1
3474,@Vongiosa,F,1
3475,@monica00724585,F,-1
3476,@Frances24698339,M,-1
3477,@Angelo77306451,M,-1
3478,@Rory26500304,F,-1
3479,@massimocare,M,1
3480,@LauraSerpolli,F,1
3481,@Antonio66152830,M,1
3482,@Nicolgentilcor4,M,1
3483,@patry71,M,1
3484,@Bruno09587410,M,1
3485,@ciccia1970,F,1
3486,@antonellotroya,M,1
3487,@EttoreRusso_,M,1
3488,@c_sergio,M,-1
3489,@deMontjuic,M,-1
3490,@albertopesci,M,-1
3491,@Giangaetano9,M,-1
3492,@MargheritaMaz18,F,-1
3493,@carminik,M,1
3494,@emarchesini43,F,1
3495,@Moana07899889,F,1
3496,@GiustinaManuela,F,-1
3497,@Mario63340270,M,-1
3498,@camigirino,F,-1
3499,@Lfc8Morelli,M,-1
3500,@AndreaMarini_99,M,1
3501,@Llorenzo1212,M,1
3502,@AntonioTolomeo5,M,-1
3503,@NemoFP,M,-1
3504,@leo_fav,M,-1
3505,@MaryAnn83482966,F,-1
3506,@pgmo62,M,1
3507,@carlocairoli66,M,1
3508,@MCaroletta,M,-1
3509,@AntonellaDam5,F,-1
3510,@Antonino__Pio,M,-1
3511,@Spazzol,M,1
3512,@salvatoretomm,M,-1
3513,@santi_coppolino,M,1
3514,@martina_rando,F,1
3515,@cyranorosta,F,-1
3516,@Silvana96460728,F,1
3517,@GaitoUmberto,M,1
3518,@Romina90252925,F,1
3519,@artcant,M,1
3520,@starless_boh,M,1
3521,@Paoladefecondo,F,-1
3522,@Marlene67492294,F,-1
3523,@marcogiulio5,M,-1
3524,@clarissacanci,F,1
3525,@AlexBorgogno,M,-1
3526,@deephinterland,M,-1
3527,@Cetti_Lauteta,F,1
3528,@thisisannalisa,F,1
3529,@inveritas15,U,-1
3530,@ivan71439634,M,1
3531,@curzio59,M,-1
3532,@pabdep1,M,-1
3533,@RaffaMalaguti,F,-1
3534,@tizzitizz,F,-1
3535,@Mik89636655,M,-1
3536,@ClaireSono,F,1
3537,@apoelvi,F,-1
3538,@chamberlainn,U,1
3539,@Maria11688076,F,-1
3540,@MarcelloGuaiana,M,-1
3541,@roberto_ieraci,M,-1
3542,@mrfrancescato,M,-1
3543,@Antinisca3,F,-1
3544,@amonra_m,M,1
3545,@vorrei_il,F,-1
3546,@Rivalevante,M,-1
3547,@MartinaMaina,F,-1
3548,@PigaElisabetta,F,1
3549,@glamanna74,M,1
3550,@TancrediMichele,M,1
3551,@VitaDelNumero4,M,-1
3552,@Gio28064621,F,-1
3553,@HaterInnamorato,M,-1
3554,@massimosideri,M,1
3555,@LimatolaFra,M,-1
3556,@William09041970,M,-1
3557,@beccastri,M,1
3558,@ElenaStan1986,F,-1
3559,@Feltsuit50,M,-1
3560,@BiagioCatalano,M,1
3561,@Lorenzo75660220,M,-1
3562,@FabrizioTonon1,M,1
3563,@Alessiovallero,M,-1
3564,@enricosergio2,M,1
3565,@AnnaBruschi1,F,-1
3566,@massymolte,M,1
3567,@JNightafter,M,-1
3568,@doctormaw,M,-1
3569,@FMarcolini79,M,1
3570,@chicco15340160,M,1
3571,@Aleportinaro,M,-1
3572,@Giusepp04604928,M,1
3573,@robertopallari1,M,-1
3574,@donna_focaccina,F,-1
3575,@giovannaz70,F,1
3576,@kabornat,M,-1
3577,@dzanusso,M,-1
3578,@BettigaCaterina,F,-1
3579,@emanuel36445183,M,1
3580,@lello10,M,-1
3581,@GiorgioGiancar1,M,-1
3582,@spellegri70,M,-1
3583,@DeadSkinMask10,M,-1
3584,@Fab_1978,M,-1
3585,@nives1962,F,-1
3586,@grafi_fra,F,-1
3587,@Giorgio6911,M,-1
3588,@ffrann0109,M,-1
3589,@avanguardiemig1,U,-1
3590,@JohnTit57767122,M,1
3591,@angelamartini70,F,1
3592,@menellamarullo,F,-1
3593,@Unicornianimaz1,U,1
3594,@castaldo_biagio,M,-1
3595,@emaross88,M,1
3596,@ilgrello,M,1
3597,@fogo_riccardo,M,1
3598,@VincenzoZappin1,M,-1
3599,@marcoburdisso,M,1
3600,@toninoadinolfi,M,-1
3601,@JacopoEmme,M,-1
3602,@Stefenomenez,M,-1
3603,@dazedplatypus1,M,-1
3604,@fraangeleri,F,1
3605,@Giovidimarco1,M,-1
3606,@isiplaya,M,-1
3607,@Francesco84,M,-1
3608,@ErRiccetto,M,-1
3609,@IncazzatoCronic,M,-1
3610,@silvanavirz,F,-1
3611,@BLiedholm,M,1
3612,@ArcoriaAntonio,M,-1
3613,@si_u_si,F,1
3614,@Thomas_Anselmi,M,1
3615,@marsina_99,F,-1
3616,@italiavivage,U,-1
3617,@GiuseppinaDiS14,F,1
3618,@panagiac,M,-1
3619,@fattoriavittad,U,1
3620,@enrico_marcia,M,-1
3621,@LorisLovo,M,1
3622,@LuiRispoli,M,1
3623,@emanuele_bela,M,-1
3624,@zonimariagrazia,F,1
3625,@Qualcosadinuov1,M,1
3626,@xitsbritneybtch,F,-1
3627,@Alessan39245777,F,-1
3628,@chezmaxim,M,-1
3629,@PinoMin2,M,-1
3630,@flavioperusi,M,-1
3631,@pienadiciliegie,F,-1
3632,@olafdithule,U,-1
3633,@EljesaShaba,F,-1
3634,@FulvioGrosso1,M,-1
3635,@marina_vitt,F,-1
3636,@BatistiPaolo,M,-1
3637,@drRavaioli,F,-1
3638,@silvana_meloni,F,-1
3639,@carlofustone1,M,-1
3640,@SalBarres,M,-1
3641,@vitor60,M,-1
3642,@stif2323,M,-1
3643,@EstateNel,M,-1
3644,@carlomagno79,M,-1
3645,@VavalaLuigi,M,-1
3646,@balsamomarina,F,-1
3647,@LAFAYpierre,M,-1
3648,@lauramostardini,F,1
3649,@daniele_valli,M,-1
3650,@Cesco_Na,M,-1
3651,@giusepp92017894,M,1
3652,@Felicettovita,M,-1
3653,@Diablo86622504,M,-1
3654,@codereitalia,U,1
3655,@AndPassa,M,1
3656,@eraldsh,U,1
3657,@barbapastellata,F,1
3658,@RetakeromaT,U,1
3659,@OnRobertoRosso,M,1
3660,@Dorlec3,M,1
3661,@marro_giovanni,M,-1
3662,@mario_castagna,M,-1
3663,@AlessioMaffei,M ,-1
3664,@AntonellaStara2,F,-1
3665,@Alessan19635294,M,-1
3666,@excomuneabbadia,U,1
3667,@Ferrucc16083725,M,-1
3668,@LorenzoMazzott1,M,-1
3669,@BepiCanarin,M,-1
3670,@rodolfo_gaetano,M,-1
3671,@WalterGily,M ,-1
3672,@Gabriel97587701,M,1
3673,@Antonio72277598,M,-1
3674,@MSpok,M,-1
3675,@Mattia10071151,M,-1
3676,@MarziaOttavi,F,-1
3677,@babyyogurt,U,1
3678,@ossimora,F,-1
3679,@ludovicarausa1,F,-1
3680,@pierpa75,M,1
3681,@arianna_m8,F,1
3682,@Meritocrazia2,U,1
3683,@61DAngelo,F,-1
3684,@cinziorecoaro,M,-1
3685,@paoloded,M,-1
3686,@75libero,M,1
3687,@valentina_cozza,F,-1
3688,@movealo53538043,U,-1
3689,@SilviaRigano,F,-1
3690,@beppegala,M,-1
3691,@valoproduction,M,-1
3692,@StessaMi,U,-1
3693,@76Drago,F,-1
3694,@CarloBelli6,M,-1
3695,@rombertollini,M,-1
3696,@MauroBronsky,M,-1
3697,@CalonghiAndrea,M,-1
3698,@fioritovittori1,M,-1
3699,@galunniproietti,M,-1
3700,@Marco_Mazza_,M,-1
3701,@Jokart2,M,-1
3702,@manninobordet,M,-1
3703,@MAmirans,M,-1
3704,@pippi_ripa,F,1
3705,@MarinellaCat,F,-1
3706,@CantoroPas,M,-1
3707,@ChristenaAttia,F,-1
3708,@MarcellaTinto,F,-1
3709,@roberto_sindaco,M,-1
3710,@FPelicioni,M,1
3711,@CarboneGeneroso,M,-1
3712,@Mary_Cavallaro,F,-1
3713,@Cantastelle75Da,M,-1
3714,@RubyMaurizio,M,-1
3715,@lo_jezdic,M,1
3716,@ggcivic,M,1
3717,@Canio12704570,M,1
3718,@stefenrossonero,M,1
3719,@FontanaGianni,M,-1
3720,@Poalo76882919,M,1
3721,@robert33139996,M,1
3722,@bucca_angela,F,-1
3723,@davidepica,M,-1
3724,@Michele56612989,M,-1
3725,@FabrySimonini,M,-1
3726,@Zanzifero1,M,1
3727,@fix_ste,M,-1
3728,@TosoniL,M,1
3729,@KlajdiM02,U,1
3730,@SguegliaEnzo,M,-1
3731,@photomaury,M,1
3732,@RuggieroPio2,M,1
3733,@Giancar02873421,M,1
3734,@Sardamen,M,-1
3735,@astrid_sfm,F,-1
3736,@Frances86519376,M,-1
3737,@giocaratelli,F,-1
3738,@alberomastro,M,-1
3739,@Siilviasilsil,F,-1
3740,@FascianiRoberto,M,-1
3741,@salvatorefosche,M,-1
3742,@GinoPiermarini,M,1
3743,@76cekk,M,-1
3744,@lucaboldrini69,M,-1
