,twitter_id,sex,partito
2745,la_fra_s,F,1
2746,nadiapergolesi,F,1
2747,MarcoRufolo,M,1
2748,Fabius1971,M,1
2749,carpi1973,M,1
2750,pele6344,M,1
2751,virograph,M,1
2752,albertominelli,M,1
2753,RomerioMaria,M,1
2754,srpvan,M,1
2755,AZequila,M,1
2756,DonJerez,M,1
2757,dimauto79,M,1
2758,Fabry_cb,M,1
2759,spadoni_roberta,F,1
2760,Alessandroport7,M,1
2761,GioSal65,M,1
2762,LegaFermo,-,1
2763,eccomiquasonoio,F,1
2764,lele40482030,M,1
2765,CDB22230600,M,1
2766,GiuliaRe_,F,1
2767,vittoriospadan1,M,1
2768,vcossu,M,1
2769,AshrafRamelah,M,1
2770,sandaletti,M,1
2771,AlbertoAlbe68,M,1
2772,FrancoMParodi,M,1
2773,CarloRienzi,M,1
2774,sebastianiandr2,M,1
2775,SandroTDj,M,1
2776,RoyRoygio,M,1
2777,gabbianopino,M,1
2778,Silvana53921480,F,1
2779,marconluciano1,M,1
2780,kyolegendd,M,1
2781,bloodrok,M,1
2782,TeddyFranzin,M,1
2783,guido9758,M,1
2784,ziopeval,M,1
2785,AndreaAndre87,M,1
2786,Truther81174,M,1
2787,robertofalanga3,M,1
2788,concylardi,-,1
2789,elbiondino,M,1
2790,Ginka20051964,M,1
2791,RitaAnna1,M,1
2792,marcg_marco,M,1
2793,alessiotuccini,M,1
2794,supernovasimona,M,1
2795,pablogarcia67,M,1
2796,francesco130861,M,1
2797,ghinoditacco12,M,1
2798,urlodalsilenzio,-,1
2799,luigi_macchia,M,1
2800,angelosomma69,M,1
2801,CandelaMario1,M,1
2802,MariaMauceri,F,1
2803,GiampIMPERANTE,M,1
2804,Charl1953Carlo,M,1
2805,occhiverdi540,F,1
2806,avedovati,M,1
2807,StellarioLagana,M,1
2808,Simona04516359,F,1
2809,Fabione974,M,1
2810,Massimi71028297,M,1
2811,robertocasile,M,1
2812,massicottino,M,1
2813,Illumilab,M,1
2814,AnnADAnnA13,F,1
2815,daniela253555,F,1
2816,ManuVerardi,F,1
2817,mattmodu,M,1
2818,vincit66,M,1
2819,porsiale,M,1
2820,StefanoBisogni,M,1
2821,Moreno198911,M,1
2822,Mattew555,M,1
2823,Valyda71,-,1
2824,melzanifederico,M,1
2825,MicheleFigari,M,1
2826,roycontact01,-,1
2827,andrea_scavo,M,1
2828,rita_biglia,F,1
2829,ANNESECOSIMO,M,1
2830,riflessi_diluce,F,1
2831,Avignone15,M,1
2832,Nicola27321449,M,1
2833,mario63481013,M,1
2834,massimosala70,M,1
2835,AneAntone,F,1
2836,cristina1966pi,F,1
2837,trank1969,M,1
2838,mauromastella,M,1
2839,FeliceOriano,M,1
2840,Gioreds7,M,1
2841,michele192626,M,1
2842,ferrymill,M,1
2843,carlo__vi,M,1
2844,IlariaRocchi,F,1
2845,PaoloMostarda,M,1
2846,J_A_BUENDIA_,-,1
2847,azzurracancella,F,1
2848,etabeta62,M,1
2849,ananiasas,M,1
2850,Giovy255,M,1
2851,LeonziaGaina,F,1
2852,REGINA240458,F,1
2853,Leospezia74Neri,M,1
2854,Triskkel,-,1
2855,colonnasmp,-,1
2856,fulvionovelli53,M,1
2857,AlfredaPetroni,F,1
2858,Pietrofiammamsi,M,1
2859,LucaPolitano2,-,1
2860,salvato07181602,M,1
2861,Dirtyb00ts,F,1
2862,LuciaDeMartin15,M,1
2863,ROSALBABONELLI,M,1
2864,CodagnoneMat,F,1
2865,alfluc6367,M,1
2866,UnindustriaRE,-,1
2867,takarlo,M,1
2868,miss_antonelli,F,1
2869,giuseppecampag5,M,1
2870,ad1905,M,1
2871,66checco,M,1
2872,2e2320e2eb00470,F,1
2873,donrigon177,M,1
2874,WTrumpy,M,1
2875,andrea_vidoni,M,1
2876,GregorioOcello,M,1
2877,LaGuerriera1,F,1
2878,ElisaURussell1,F,1
2879,RosatoLuigia,F,1
2880,marinotarasconi,M,1
2881,JFrassy,M,1
2882,studiolisuzzo,M,1
2883,robertoPrato59,M,1
2884,gtdark,M,1
2885,mf3591,-,1
2886,FAlince,F,1
2887,LUCA110704,M,1
2888,dragolibero,M,1
2889,EZanetti17,F,1
2890,GianlucaNico,M,1
2891,ccasrl,-,1
2892,g_devecchi,M,1
2893,ArysHouse,F,1
2894,tindaro77,M,1
2895,Frances90624267,M,1
2896,antonio30561,M,1
2897,Daniele37428365,M,1
2898,laura_damb,F,1
2899,giovann22401270,M,1
2900,euking3,M,1
2901,PicchiEnrico,M,1
2902,Andr3a74507634,M,1
2903,Carlo_Birraio,M,1
2904,danielacolico,F,1
2905,FilippoSciabar1,M,1
2906,hlifege,-,1
2907,Lodi14Lodi,F,1
2908,lauravalentini1,F,1
2909,Mattiachenko,M,1
2910,GRomanotto,M,1
2911,rzo83am,F,1
2912,AntonelloDAlois,M,1
2913,lightmoon972,F,1
2914,Laura17415682,M,1
2915,Etruscus77,M,1
2916,attiliolioi,M,1
2917,Rob_six5,M,1
2918,LiveMonchery1,F,1
2919,Valeria38320394,M,1
2920,Paolovalla,M,1
2921,DiogeneEretico,M,1
2922,valeria_emme_,F,1
2923,enriperri,M,1
2924,StefanoArcadi,M,1
2925,lorenzferragamo,M,1
2926,matteoaliarisi,M,1
2927,marco_sili,M,1
2928,ViglieroGabrie1,M,1
2929,teamnolder,M,1
2930,1Conci,M,1
2931,michelepilato58,M,1
2932,zd382,M,1
2933,LucadiBello3,M,1
2934,gmiozzaritweet,M,1
2935,orsogr,M,1
2936,niky40786498,F,1
2937,FBellumore,M,1
2938,Crispoltore,-,1
2939,vittoriobongio1,M,1
2940,Mourinho73,M,1
2941,MarioAragona,M,1
2942,erainone,M,1
2943,bianchissima,F,1
2944,CiaDomenico,M,1
2945,LitjaOrlend,M,1
2946,SergioSergio232,M,1
2947,dardevill77,M,1
2948,Donydoty,F,1
2949,serboz54,M,1
2950,Davide133,M,1
2951,DavideResmini,M,1
2952,tonym_68,M,1
2953,maudibi70,M,1
2954,alekatvondi,F,1
2955,RobyBlackB,M,1
2956,G_Savarese_1995,M,1
2957,Roberto_Bern84,M,1
2958,erridisalvo,M,1
2959,Frances28927668,M,1
2960,EPortafoglio,M,1
2961,FrizzaC,F,1
2962,MGallerani19,M,1
2963,AgriculturaIT,-,1
2964,rivolta_rivolta,M,1
2965,SandroMenia,M,1
2966,alelu75877712,M,1
2967,gianni_lorini,M,1
2968,Marco_FSI,M,1
2969,Girarditeo,F,1
2970,franci_gianni_2,M,1
2971,Frances02340908,M,1
2972,braido_marcello,M,1
2973,Giusepp25854988,M,1
2974,DeGhiscio,M,1
2975,MAGIME182,M,1
2976,DolceRandy,F,1
2977,alexg_2000,M,1
2978,pustetto,F,1
2979,fabrileroy,M,1
2980,RosyProcentese,F,1
2981,LegaRubano,-,1
2982,Speeddriver977,M,1
2983,antolor15,M,1
2984,Danidu70,F,1
2985,marciolabio,M,1
2986,Marco35763312,M,1
2987,tradercredit,F,1
2988,luigifalco_na,M,1
2989,stefano_pid,M,1
2990,LorenzoMorlini,M,1
2991,MicheLoverier,F,1
2992,cornovandalo,M,1
2993,1968Gigi,M,1
2994,marzio21,M,1
2995,ViresPopuli,M,1
2996,CorbiaAngelo,M,1
2997,alcarbone1037,M,1
2998,SergejCianca,M,1
2999,maxmonti15,M,1
3000,salvatore1953,M,1
3001,salvoesabri,M,1
3002,LuigiCARLINO1,M,1
3003,fvitale,M,1
3004,andream37006950,M,1
3005,MerlinoMmerlino,M,1
3006,valencia1giral,-,1
3007,f322ff248763488,M,1
3008,Sanfra2017,M,1
3009,ancarola1973,F,1
3010,Manudelcompare,M,1
3011,dinorazi,M,1
3012,riccavilla02,M,1
3013,edheltiziana,F,1
3014,Marinadiluglio,F,1
3015,GennaroVitolo,M,1
3016,Marco26401377,M,1
3017,Giorgio_Pulici,M,1
3018,Loris20271044,M,1
3019,lucripif,F,1
3020,GiorgioTudini,M,1
3021,MikelaAmisano,F,1
3022,Maria19926942,F,1
3023,teresa94303102,F,1
3024,romeoservini,M,1
3025,MatiCalvelo,F,1
3026,Massimi78332590,M,1
3027,FiorellaRosso1,F,1
3028,emanuel89834221,M,1
3029,GiovanniMazzo16,M,1
3030,cinziabrunelli,F,1
3031,MAJO64,M,1
3032,NunziataMonter1,F,1
3033,Rossana58855491,F,1
3034,brunimaurizio,M,1
3035,spigoletta2003,F,1
3036,bobskla,F,1
3037,RobertoCostan14,M,1
3038,Rosy73568357,F,1
3039,macagnonegian89,M,1
3040,marco0505,M,1
3041,contemao76,M,1
3042,Catia78660069,F,1
3043,FMoneti,F,1
3044,Sghp910Valeri,M,1
3045,gvcarbone,M,1
3046,_Aries_90,F,1
3047,pietrosanna7,M,1
3048,Valdorad,M,1
3049,FrancescaFirett,F,1
3050,unzunzz,M,1
3051,toro51071,M,1
3052,fgagliano13,M,1
3053,Dario78242394,M,1
3054,stefanoparisio,M,1
3055,anna_guerrasio,F,1
3056,Emanuel27825992,M,1
3057,Hippo88181460,U,1
3058,FIpuglia2020,U,1
3059,cliftopolis,U,1
3060,Willy17498364,U,1
3061,OstricaPallida,F,1
3062,cosimo26745079,M,1
3063,tattikone,M,1
3064,qpmn24012019,M,1
3065,Roberto67076018,M,1
3066,mencarelli81,M,1
3067,AlexGorrieri,M,1
3068,JEECK7,M,1
3069,sarahscinia,F,1
3070,m_lucchina,M,1
3071,ErikaMarrika,F,1
3072,GianlucaDeFilio,M,1
3073,VITOLEONARDOBE1,M,1
3074,MauriziaGaccio3,F,1
3075,frankurioso,M,1
3076,CGialla,U,1
3077,ParimaxParise,U,1
3078,PacconeSamantha,F,1
3079,ValeMelons,F,1
3080,Paolo91296530,M,1
3081,DaniloGinestra,M,1
3082,leone972,M,1
3083,paolorivieccio,M,1
3084,Hansrudi60,M,1
3085,Leongra1981,M,1
3086,gigidangio,M,1
3087,Giusepp86601476,M,1
3088,thisismvitale,M,1
3089,DavideS39838905,M,1
3090,mpiane27,M,1
3091,ghiuvanninu,M,1
3092,AntonioStelvio6,M,1
3093,Voiceonlyvoice,U,1
3094,OtySeven,M,1
3095,FabioAppetiti,M,1
3096,petragianotti,F,1
3097,Sara22431882,F,1
3098,estigazzii,U,1
3099,mkolig,M,1
3100,federicosassi,M,1
3101,giustam,M,1
3102,MassimoGIANNOT2,M,1
3103,avmcommerce,U,1
3104,lag_mary,U,1
3105,Peira_27,M,1
3106,antoniopascotto,M,1
3107,GABRIELLIMAURO,M,1
3108,WeAreACMilan12,U,1
3109,notizie_le,U,1
3110,lazerba2,U,1
3111,e_colpa,U,1
3112,Caproni20,U,1
3113,SStelluto,F,1
3114,JwMichela,F,1
3115,MichelaLucenti,F,1
3116,NordeSud2,U,1
3117,Giovannino_11,M,1
3118,uilloc73,M,1
3119,SimonaMancini72,F,1
3120,mannarino_luca,M,1
3121,DottVicidomini,F,1
3122,ChriPenneasy,M,1
3123,MattiaLor3,M,1
3124,Antonin92413762,M,1
3125,PietroDiMauro,M,1
3126,giorgiolga,M,1
3127,LiberoBalata,U,1
3128,Alessan20341293,M,1
3129,Constan47148407,M,1
3130,ignazio_puccio,M,1
3131,manuxcecco,U,1
3132,pina_caccavale,F,1
3133,whiteli57617904,U,1
3134,josie_it,F,1
3135,ferazul77,U,1
3136,FondazioneStudi,U,1
3137,Salvato07121946,M,1
3138,EazyMoDzV1,U,1
3139,Moana07899889,F,1
3140,AntonioTolomeo5,M,1
3141,paolopiacenza,M,1
3142,fotovoltaico_Sr,M,1
3143,AngeloPompy,M,1
3144,massimo__mora,M,1
3145,55dogos,M,1
3146,Lega_Massa,U,1
3147,buonfuturo,M,1
3148,LivornoPress,U,1
3149,AnnalisaVolpin2,F,1
3150,Mario84441682,M,1
3151,JohnSoft62,M,1
3152,EuclideGmail,M,1
3153,GIUSEPPECACACE8,M,1
3154,Nero54947910,M,1
3155,Marcell80413701,F,1
3156,Stefy87552791,F,1
3157,vorrei_il,U,1
3158,NCNMERCH,U,1
3159,clabucar,M,1
3160,doctormaw,M,1
3161,Highlan37740738,U,1
3162,Alessan00327153,M,1
3163,JeSuisCialis,M,1
3164,NazzarenoMilaz,U,1
3165,AlessandroBera1,M,1
3166,menellamarullo,F,1
3167,topolino_69,M,1
3168,IncazzatoCronic,U,1
3169,iro20101,U,1
3170,pietrocolombox,M,1
3171,bisogni_stefano,M,1
3172,star_titta,U,1
3173,ferdina75517193,M,1
3174,ErRiccetto,U,1
3175,Grace_Crocco,F,1
3176,Massimi88957198,M,1
3177,_lesfleurs_,F,1
3178,Filippo_Borioni,M,1
3179,GennaroCimmino3,M,1
3180,Spiderm20306491,U,1
3181,antonella19821,F,1
3182,barbapastellata,U,1
3183,Joe72903774,M,1
3184,Adnane_Alien,M,1
3185,alexbianconero8,M,1
3186,GiboFuz,M,1
3187,capogriso,M,1
3188,animaleraro1,M,1
3189,francirisso,F,1
3190,ImraKahnn,F,1
3191,web_clochard,M,1
3192,antonpatrascl1,M,1
3193,Riccardo_msc93,M,1
3194,DeDebellis,M,1
3195,giusmaida,M,1
3196,spartiato82,M,1
3197,Dorlec3,M,1
3198,OnRobertoRosso,M,1
3199,imbsadgirl,F,1
3200,Danielablondy,F,1
3201,CelLorenzini,M,1
3202,Ariberto46,M,1
3203,lexsaitta,M,1
3204,good_stefano,M,1
3205,bernardiwilliam,M,1
3206,LucaProietti28,M,1
3207,Francocarli2,M,1
3208,Cimoize,M,1
3209,valoproduction,U,1
3210,Nero22284678,U,1
3211,AnielloPiscite3,M,1
3212,AmedeoGiuntini,M,1
3213,CiccoUmberto,M,1
3214,angelosomma69,M,1
3215,AngeloCristofa3,M,1
3216,SindacatoAGL,U,1
3217,FascianiRoberto,M,1
3218,SolveUndCoagula,M,1
3219,AsterixLG,U,1
3220,Elena91217575,F,1
3221,xCenters,U,1
3222,amepocho88,M,1
3223,BernardinLucio,M,1
3224,Leo_Antonino82,M,1
3225,LauraSala1969,F,1
3226,MaxiM_578,M,1
3227,Leandrolibera20,M,1
3228,GualtieroPigno1,M,1
3229,TumminelloFabio,M,1
3230,MarzioStornelli,M,1
3231,laura_damb,F,1
3232,NODITTATURAPD,U,1
3233,AmoRomaMia,U,1
3234,StarwarsMauro,M,1
3235,semirezio,M,1
3236,manonfesso,M,1
3237,Gianluc36941462,M,1
3238,alecscrp,M,1
3239,CarpLuigi,M,1
3240,AnnunziatErrico,M,1
3241,Frances90624267,M,1
3242,Gamer20Mega,M,1
3243,Ida14846068,F,1
3244,NiccoloVSantoro,M,1
3245,Marilu49150787,F,1
3246,ClaudioLazzeri8,M,1
3247,triktra,M,1
3248,nando88030658,M,1
3249,robweb63,M,1
3250,MPetrini89,M,1
3251,ValentinaPan2,F,1
3252,kaucuku,U,1
3253,Annamar40266605,F,1
3254,renatopisckygm2,M,1
3255,Leonard94782243,M,1
3256,LetoSilvio,M,1
3257,MicheleSenator,M,1
3258,BonciDavid,M,1
3259,GioffrediAlfio,M,1
3260,elprofe83459949,M,1
3261,RGarinella,F,1
3262,rosalbacola50,F,1
3263,giaget,M,1
3264,isa71333031,F,1
3265,officiaLEO16,M,1
3266,FedericoDepetr7,M,1
3267,Vespasi25856365,M,1
3268,sabrinavisconti,F,1
3269,MarioSi36875732,M,1
3270,MartinaDp98,F,1
3271,Rosa64295255,F,1
3272,RobertaLegale,F,1
3273,pintoremt,U,1
3274,Genny26477888,M,1
3275,CasulaRenato,M,1
3276,alessandrorubiu,M,1
3277,Asor81310025,M,1
3278,AgriculturaIT,U,1
3279,AndreaTomassi4,M,1
3280,GianniSecchi1,M,1
3281,Franco30554674,M,1
3282,Pierfelice8,M,1
3283,PaoloPerugia1,M,1
3284,studioRotella,M,1
3285,SchiaffoLo,M,1
3286,Lucianamosca2,F,1
3287,NoiretNathalie4,F,1
3288,giusepp71635904,M,1
3289,Humanlies1,U,1
3290,ItaliaNazional,U,1
3291,SiffrediRoc,M,1
3292,Fede_Si,F,1
3293,Geronim91785350,M,1
3294,Saibo_ITA,M,1
3295,_Anomaliah_,M,1
3296,Thomas38266940,M,1
3297,SabethArt,F,1
3298,avv_covino,F,1
3299,Elina83198899,F,1
3300,nicolapiaz,M,1
3301,Marta53932219,D,1
3302,moondo_info,U,1
3303,Rosy83847148,F,1
3304,Cris7887,M,1
3305,alessiabattagl,F,1
3306,Massimo35812121,M,1
3307,peppecarleo,M,1
3308,ciccia1970,F,1
3309,simongaudio,M,1
3310,ginesiocoluzzi,M,1
3311,brunosavorelli,M,1
3312,fsannella,M,1
3313,MichelangeloI,M,1
3314,AliceVolintiru,F,1
3315,l_eredita,U,1
3316,Franco75471618,M,1
3317,MarlaWallace,F,1
3318,Verdad77584658,F,1
3319,MicheleBonomi00,M,1
3320,SuperFilo81,M,1
3321,marianospigarel,M,1
3322,vitoidoma,M,1
3323,KATYSCHAVNEL,F,1
3324,danieleverone11,F,1
3325,stefano_lega,M,1
3326,tiramagda,F,1
3327,CarloPose,M,1
3328,lorenzferragamo,M,1
3329,robbielove1987,M,1
3330,lagallinadomani,M,1
3331,MisterMuscolo,M,1
3332,PatriziaColucc5,F,1
3333,gtdark,M,1
3334,liberaliper,U,1
3335,angelodalessa15,M,1
3336,augusto__65,M,1
3337,rita_virgili,F,1
3338,vikingonormanno,M,1
3339,Donatella_Tesei,F,1
3340,DiventandoJeeg,M,1
3341,SulajJak,M,1
3342,Caronte88971193,M,1
3343,carboneernesto1,M,1
3344,sere_197,F,1
3345,PBurattini,M,1
3346,visit_lazio,U,1
3347,Diego91095926,M,1
3348,Antonio69321437,M,1
3349,Maria26046585,F,1
3350,AleMancini12,M,1
3351,LUIGIGDP,M,1
3352,STABILO66907378,M,1
3353,ggcivic,M,1
3354,_bluetulip_,F,1
3355,simonienrica61,F,1
3356,sintesi160,U,1
3357,nicolorizzi,M,1
3358,ApoliticoL,M,1
3359,LucaCappiello5,M,1
3360,Rita36547348,F,1
3361,sotto_la_mole,U,1
3362,faustofogliati,M,1
3363,tashunka73,M,1
3364,Andrea6990Tasca,M,1
3365,bellavi__,M,1
3366,Alex7565954163,M,1
3367,PublioCornelio7,M,1
3368,lorenzo7514,M,1
3369,alcadobria,M,1
3370,pier4nic8,M,1
3371,crigerardis,F,1
3372,fede94334076,U,1
3373,DMontalcini,M,1
3374,moussmichele,M,1
3375,jnmshehata,M,1
3376,Proverbi_org,U,1
3377,ojal35276393,F,1
3378,Carlocarli1001,M,1
3379,tango_michele,M,1
3380,ilrappresentant,M,1
3381,pmcarpentieri,M,1
3382,DALESSA12962623,M,1
3383,gargiso,M,1
3384,EgidioOnofrio,M,1
3385,lu_massimiliano,M,1
3386,maleintimo,M,1
3387,mara_carfagna,F,1
3388,olaftheking1,U,1
3389,infoLorenzo,U,1
3390,amalaFCIM87,M,1
3391,bc_vs1,U,1
3392,IlariaPaoletti1,F,1
3393,Mauro56935099,M,1
3394,MatteoFreschini,M,1
3395,FedericaRigato1,F,1
3396,allegriaamici,F,1
3397,MonicaPorcedda,F,1
3398,Boskez1,M,1
3399,giovannicorsini,M,1
3400,sigma_tao,M,1
3401,raffaelemanci14,M,1
3402,robygessyromany,M,1
3403,Giusepp91157604,M,1
3404,Italyhikikomori,M,1
3405,Aromano190493,M,1
3406,Elisa25207025,F,1
3407,Frances20192091,M,1
3408,Claudio94479442,M,1
3409,illeons,M,1
3410,AlessAmodio,M,1
3411,obioneagain,M,1
3412,ruggerocastell1,M,1
3413,caritas_milano,U,1
3414,GaryBaldi12,M,1
3415,Chri_Grasso,M,1
3416,Raffael62369777,M,1
3417,DespotaIl,M,1
3418,muttian,M,1
3419,AlessandroZuti,M,1
3420,il_mente,M,1
3421,PierpaoloPartip,M,1
3422,MauroConver,M,1
3423,Rosario61387709,M,1
3424,EmilioBatti,M,1
3425,andrea_ennio,M,1
3426,Astrea62,F,1
3427,GuidiSanMarino,M,1
3428,2309mail,M,1
3429,peppecaridi,M,1
3430,giorgiobetti1,M,1
3431,Simone11823747,M,1
3432,Gerlandovalenti,M,1
3433,franco11566379,M,1
3434,Pishi235,M,1
3435,GloriaShankari,F,1
3436,bobcat09869198,M,1
3437,vizzent,M,1
3438,AngeloVincenzo5,M,1
3439,EmAvEc14,M,1
3440,mr_labeffa,M,1
3441,Albertoll10,M,1
3442,DanielDonnini,M,1
3443,SareiIO,U,1
3444,MrosariaColetti,F,1
3445,PatriziaTorrisi,F,1
3446,24Mattino,U,1
3447,MariaGr00981216,F,1
3448,mascellable,M,1
3449,Adalber83049373,M,1
3450,omsicap,U,1
3451,Nicola9h,M,1
3452,Gitto80092925,M,1
3453,Aliautonomie,U,1
3454,Neroblu13,U,1
3455,Sputnik26603174,U,1
3456,friuliandiego,M,1
3457,gianlutricarico,M,1
3458,AndreaSotti17,M,1
3459,clazua61,M,1
3460,Cocomax87925102,M,1
3461,selmge1,U,1
3462,andy77car,M,1
3463,RoccoTodero,M,1
3464,MicheleValinoti,M,1
3465,nicolaoliva,M,1
3466,espociro74,M,1
3467,Paolo58835482,M,1
3468,WelfarWelfare,U,1
3469,ADezzola,M,1
3470,senciviche,U,1
3471,AlbaViola7,F,1
3472,mimmoambrosanio,M,1
3473,DomiziGiancarlo,M,1
3474,brulaky1,U,1
3475,AshtonColto,U,1
3476,Roberta78022886,F,1
3477,vinci3375,M,1
3478,AlessiaFabio3,M,1
3479,fabiofal,M,1
3480,destra_centro,U,1
3481,f_innocenzi,F,1
3482,RosarioDAvino61,M,1
3483,Flavio63447566,M,1
3484,AntonelloCLeone,M,1
3485,giacomarro,M,1
3486,Anila23145136,F,1
3487,AndreettaMax,M,1
3488,carlossartori19,M,1
3489,stefanoocortii,M,1
3490,CorduaRino,M,1
3491,GSettepani,M,1
3492,FbCataldo,M,1
3493,Gianluc42631703,M,1
3494,MarcoPortello,M,1
3495,Laura08819934,F,1
3496,Ruzzet3,U,1
3497,Giovann01155252,M,1
3498,DavideGBianchi,M,1
3499,Omar_b93,M,1
3500,trainto8,M,1
3501,FlindersLn,U,1
3502,buxenos,M,1
3503,arvill21,M,1
3504,I_m_Mele,M,1
3505,sfanculante,U,1
3506,CornagoFederico,M,1
3507,Ghost31167326,U,1
3508,SanzioSalvatore,M,1
3509,michybarbarino,F,1
3510,LiveWorld45,U,1
3511,batterista1969,M,1
3512,CostruireInsie,U,1
3513,pascelupo,M,1
3514,Marilen72887147,F,1
3515,Claudio91948264,M,1
3516,nicobarattaFG,M,1
3517,MazzellMaurizio,M,1
3518,Twilux1,M,1
3519,Lore642000,M,1
3520,MariaLuisaBor16,F,1
3521,Renzo66222653,M,1
3522,ArcuriGabri,M,1
3523,MarinaTortora1,F,1
3524,Kerygma46,M,1
3525,Fabio3,M,1
3526,jolandanina,F,1
3527,acquario14,U,1
3528,GiuseppeCasco88,M,1
3529,CiroGiuliano3,M,1
3530,AdemiElmedin,M,1
3531,RickInTheSun,M,1
3532,GreeC_,F,1
3533,PerisiMarco,M,1
3534,EnzoBertocci,M,1
3535,Dustin40359262,M,1
3536,MaelaPolo,F,1
3537,ClaudiaGargiu11,F,1
3538,wi2l_,M,1
3539,forexauditor,U,1
3540,Antonio93167234,M,1
3541,GabriellaAlbor1,F,1
3542,Massimi12763606,M,1
3543,wajdibk,U,1
3544,peppino_franco,M,1
3545,DarioSanna,M,1
3546,enrica_palma,F,1
3547,BellomoAlexis,M,1
3548,massimoscivitel,M,1
3549,GiuseppiConte,M,1
3550,FabrizioCrimi,M,1
3551,claudio_marro,M,1
3552,acarlitosway,M,1
3553,noire_ele,F,1
3554,delfrancosimone,M,1
3555,annazizzolega,F,1
3556,Elisa34012803,F,1
3557,eusabbate,M,1
3558,rasoiatediOccam,M,1
3559,Marcelluss111,M,1
3560,sebspada,M,1
3561,tiberipino,M,1
3562,Quintarelli_A,M,1
3563,ruggeroseccia,M,1
3564,AngelaSileo,F,1
3565,natnbnat,U,1
3566,mezzosoldatoun1,M,1
3567,feno20001,M,1
3568,Rayssa66391239,F,1
3569,dottantoniolom1,M,1
3570,Simone23916445,M,1
3571,matteopio18,M,1
3572,Simone_Perboni,M,1
3573,RobertoMaritan4,M,1
3574,machinagrifeo,M,1
3575,Nicola3005,M,1
3576,picotto48,U,1
3577,Motorsportitaly,U,1
3578,Destradipopolo2,U,1
3579,Alessio_Nastro,M,1
3580,EJijji,U,1
3581,niccogusso,M,1
3582,buscagio,M,1
3583,AntonioGCino76,M,1
3584,bastiano56,M,1
3585,NotarioVincenzo,M,1
3586,studiosaviello,F,1
3587,Albino37136633,M,1
3588,GallicchioRose1,F,1
3589,Guendal52177841,F,1
3590,sergiocarettoni,M,1
3591,leoneffe,M,1
3592,kekkocadoni1983,M,1
3593,GrattoDanny,M,1
3594,Teresit93240733,F,1
3595,Francesco_M95,M,1
3596,SalvoMartino93,M,1
3597,marco72839376,M,1
3598,ernesto_casara,M,1
3599,19561224,F,1
3600,Findor8,U,1
3601,SocialeDestra,U,1
3602,carlovittorio2,M,1
3603,HainealaRobert,M,1
3604,il_duca_nero,M,1
3605,fabio67seaitaly,M,1
3606,IUccido,M,1
3607,wlafiga_fun1,M,1
3608,Ross5716,U,1
3609,MattOrenzi1,M,1
3610,mazzotti77,M,1
3611,AlDistefano1,M,1
3612,sDefilippio,M,1
3613,LuigiRizzi67,M,1
3614,RioloClaudia,F,1
3615,pc_71,F,1
3616,realRenzoMarcos,M,1
3617,SattaStt,M,1
3618,SarraLuca73,"
",1
3619,AndreaToscanoDJ,M,1
3620,paologoppion,M,1
3621,SICURBOOK,M,1
3622,army_toscano,U,1
3623,bettonaradio,U,1
3624,fil_verde,M,1
3625,mgianluca74,M,1
3626,Lu_clbr,F,1
3627,WarmenBent,M,1
3628,damianoamadori,M,1
3629,giuspen,M,1
3630,francesco_rim,M,1
3631,MBscitech,U,1
3632,umby38616863,M,1
3633,PatellaRaf,M,1
3634,donato_v_,M,1
3635,spirod63,M,1
3636,Fabio98903188,M,1
3637,RobertoSbabo,M,1
3638,AliSi_17,M,1
3639,THORWOLF742,M,1
3640,dario_dario6767,M,1
3641,geox64,U,1
3642,alegrimaudo,M,1
3643,thegames843,M,1
3644,TeresaMazzocca,F,1
3645,rontagnano,M,1
3646,xox50971074,M,1
3647,IvanBrazzo,M,1
3648,GCeccaroli,M,1
3649,GisellaPizzo_,F,1
3650,SinceroSalvini,U,1
3651,Fabrizi65575983,M,1
3652,DonatellaPisanu,F,1
3653,rickyguarino10,M,1
3654,RealeNella,U,1
3655,mario_ciardi,M,1
3656,garofaloluigict,M,1
3657,capitanomiocap1,M,1
3658,PizziniPaolo,M,1
3659,AleBosco76,M,1
3660,NicoloLeolini,M,1
3661,simvesentini,M,1
3662,Bufalo41684110,U,1
3663,UgoBruno3,M,1
3664,eston74828153,U,1
3665,Andrea40187036,M,1
3666,pigicolizzi,M,1
3667,ESiporso,M,1
3668,GiuseppeGPrete1,M,1
3669,umbertocostab,M,1
3670,CarmelaMustazza,F,1
3671,PireddaMa,U,1
3672,andrea_swaro,M,1
3673,Rangel_Cruz,U,1
3674,robertofrezzat1,M,1
3675,Mario48033699,M,1
3676,TheSmokingBrai1,U,1
3677,Stefano19086,M,1
3678,BruCocco,M,1
3679,iam_strang3,M,1
3680,Paoloba76,M,1
3681,noi_prima,M,1
3682,rinomarisa,F,1
3683,Lacrudarealta1,M,1
3684,quelladictf,F,1
3685,nettypar2000,U,1
3686,piasecki_kacper,M,1
3687,Amarco45924053,M,1
3688,fabriziofirenze,M,1
3689,Alexanderxxvii1,M,1
3690,treck3cktreck,M,1
3691,Rosa49327547,F,1
3692,mvpiso,M,1
3693,pinoli33,M,1
3694,michelefico1,M,1
3695,DanieleCampi1,M,1
3696,AlfioMontalbano,M,1
3697,sisti_andrea,M,1
3698,pf9395,F,1
3699,PRATICOGIUSEPPE,M,1
3700,pest1975,F,1
3701,radioamici69,U,1
